Date,Code,Name,Suspension,date
1150518,2392,正崴,,2026-05-18
1150518,2393,億光,,2026-05-18
1150518,2395,研華,,2026-05-18
1150518,2397,友通,,2026-05-18
1150518,2399,映泰,,2026-05-18
1150518,2401,凌陽,,2026-05-18
1150518,2402,毅嘉,,2026-05-18
1150518,2404,漢唐,,2026-05-18
1150518,2405,輔信,,2026-05-18
1150518,2406,國碩,,2026-05-18
1150518,2408,南亞科,,2026-05-18
1150518,2409,友達,,2026-05-18
1150518,2412,中華電,,2026-05-18
1150518,2413,環科,,2026-05-18
1150518,2414,精技,,2026-05-18
1150518,2415,錩新,,2026-05-18
1150518,2417,圓剛,,2026-05-18
1150518,2419,仲琦,,2026-05-18
1150518,2420,新巨,,2026-05-18
1150518,2421,建準,,2026-05-18
1150518,2423,固緯,,2026-05-18
1150518,2425,承啟,,2026-05-18
1150518,2427,三商電,,2026-05-18
1150518,2428,興勤,,2026-05-18
1150518,2430,燦坤,,2026-05-18
1150518,2432,倚天酷碁-創,,2026-05-18
1150518,2433,互盛電,,2026-05-18
1150518,2434,統懋,,2026-05-18
1150518,2436,偉詮電,,2026-05-18
1150518,2439,美律,,2026-05-18
1150518,2440,太空梭,,2026-05-18
1150518,2441,超豐,,2026-05-18
1150518,2442,新美齊,,2026-05-18
1150518,2449,京元電子,,2026-05-18
1150518,2450,神腦,,2026-05-18
1150518,2451,創見,,2026-05-18
1150518,2453,凌群,,2026-05-18
1150518,2457,飛宏,,2026-05-18
1150518,2458,義隆,,2026-05-18
1150518,2459,敦吉,,2026-05-18
1150518,2461,光群雷,,2026-05-18
1150518,2462,良得電,,2026-05-18
1150518,2464,盟立,,2026-05-18
1150518,2465,麗臺,,2026-05-18
1150518,2466,冠西電,,2026-05-18
1150518,2467,志聖,,2026-05-18
1150518,2468,華經,,2026-05-18
1150518,2471,資通,,2026-05-18
1150518,2472,立隆電,,2026-05-18
1150518,2474,可成,,2026-05-18
1150518,2476,鉅祥,,2026-05-18
1150518,2477,美隆電,,2026-05-18
1150518,2478,大毅,,2026-05-18
1150518,2480,敦陽科,,2026-05-18
1150518,2481,強茂,,2026-05-18
1150518,2482,連宇,,2026-05-18
1150518,2483,百容,,2026-05-18
1150518,2484,希華,,2026-05-18
1150518,2485,兆赫,,2026-05-18
1150518,2488,漢平,,2026-05-18
1150518,2489,瑞軒,,2026-05-18
1150518,2491,吉祥全,,2026-05-18
1150518,2493,揚博,,2026-05-18
1150518,2495,普安,,2026-05-18
1150518,2496,卓越,,2026-05-18
1150518,2497,怡利電,,2026-05-18
1150518,2498,宏達電,,2026-05-18
1150518,2501,國建,,2026-05-18
1150518,2504,國產,,2026-05-18
1150518,2505,國揚,,2026-05-18
1150518,2506,太設,,2026-05-18
1150518,2509,全坤建,,2026-05-18
1150518,2511,太子,,2026-05-18
1150518,2514,龍邦,,2026-05-18
1150518,2515,中工,,2026-05-18
1150518,2520,冠德,,2026-05-18
1150518,2524,京城,,2026-05-18
1150518,2527,宏璟,,2026-05-18
1150518,2528,皇普,,2026-05-18
1150518,2530,華建,,2026-05-18
1150518,2534,宏盛,,2026-05-18
1150518,2535,達欣工,,2026-05-18
1150518,2536,宏普,,2026-05-18
1150518,2537,聯上發,,2026-05-18
1150518,2538,基泰,,2026-05-18
1150518,2539,櫻花建,,2026-05-18
1150518,2540,愛山林,,2026-05-18
1150518,2542,興富發,,2026-05-18
1150518,2543,皇昌,,2026-05-18
1150518,2545,皇翔,,2026-05-18
1150518,2546,根基,,2026-05-18
1150518,2547,日勝生,,2026-05-18
1150518,2548,華固,,2026-05-18
1150518,2597,潤弘,,2026-05-18
1150518,2603,長榮,,2026-05-18
1150518,2605,新興,,2026-05-18
1150518,2606,裕民,,2026-05-18
1150518,2607,榮運,,2026-05-18
1150518,2608,嘉里大榮,,2026-05-18
1150518,2609,陽明,,2026-05-18
1150518,2610,華航,,2026-05-18
1150518,2611,志信,,2026-05-18
1150518,2612,中航,,2026-05-18
1150518,2613,中櫃,,2026-05-18
1150518,2614,東森,,2026-05-18
1150518,2615,萬海,,2026-05-18
1150518,2616,山隆,,2026-05-18
1150518,2617,台航,,2026-05-18
1150518,2618,長榮航,,2026-05-18
1150518,2630,亞航,,2026-05-18
1150518,2633,台灣高鐵,,2026-05-18
1150518,2634,漢翔,,2026-05-18
1150518,2636,台驊控股,,2026-05-18
1150518,2637,慧洋-KY,,2026-05-18
1150518,2642,宅配通,,2026-05-18
1150518,2645,長榮航太,,2026-05-18
1150518,2646,星宇航空,,2026-05-18
1150518,2701,萬企,,2026-05-18
1150518,2702,華園,,2026-05-18
1150518,2704,國賓,,2026-05-18
1150518,2705,六福,,2026-05-18
1150518,2706,第一店,,2026-05-18
1150518,2707,晶華,,2026-05-18
1150518,2722,夏都,,2026-05-18
1150518,2723,美食-KY,,2026-05-18
1150518,2727,王品,,2026-05-18
1150518,2731,雄獅,,2026-05-18
1150518,2739,寒舍,,2026-05-18
1150518,2748,雲品,,2026-05-18
1150518,2753,八方雲集,,2026-05-18
1150518,2762,世界健身-KY,,2026-05-18
1150518,2801,彰銀,,2026-05-18
1150518,2812,台中銀,,2026-05-18
1150518,2816,旺旺保,,2026-05-18
1150518,2820,華票,,2026-05-18
1150518,2832,台產,,2026-05-18
1150518,2834,臺企銀,,2026-05-18
1150518,2836,高雄銀,,2026-05-18
1150518,2838,聯邦銀,,2026-05-18
1150518,2845,遠東銀,,2026-05-18
1150518,2849,安泰銀,,2026-05-18
1150518,2850,新產,,2026-05-18
1150518,2851,中再保,,2026-05-18
1150518,2852,第一保,,2026-05-18
1150518,2855,統一證,,2026-05-18
1150518,2867,三商壽,,2026-05-18
1150518,2880,華南金,,2026-05-18
1150518,2881,富邦金,,2026-05-18
1150518,2882,國泰金,,2026-05-18
1150518,2883,凱基金,,2026-05-18
1150518,2884,玉山金,,2026-05-18
1150518,2885,元大金,,2026-05-18
1150518,2886,兆豐金,,2026-05-18
1150518,2887,台新新光金,,2026-05-18
1150518,2887I,台新新光辛特,,2026-05-18
1150518,2889,國票金,,2026-05-18
1150518,2890,永豐金,,2026-05-18
1150518,2891,中信金,,2026-05-18
1150518,2892,第一金,,2026-05-18
1150518,2897,王道銀行,,2026-05-18
1150518,2901,欣欣,,2026-05-18
1150518,2903,遠百,,2026-05-18
1150518,2904,匯僑,,2026-05-18
1150518,2905,三商,,2026-05-18
1150518,2906,高林,,2026-05-18
1150518,2908,特力,,2026-05-18
1150518,2910,統領,,2026-05-18
1150518,2912,統一超,,2026-05-18
1150518,2913,農林,,2026-05-18
1150518,2915,潤泰全,,2026-05-18
1150518,2929,淘帝-KY,,2026-05-18
1150518,2939,永邑-KY,,2026-05-18
1150518,3002,歐格,,2026-05-18
1150518,3003,健和興,,2026-05-18
1150518,3004,豐達科,,2026-05-18
1150518,3005,神基,,2026-05-18
1150518,3006,晶豪科,,2026-05-18
1150518,3008,大立光,,2026-05-18
1150518,3010,華立,,2026-05-18
1150518,3011,今皓,,2026-05-18
1150518,3013,晟銘電,,2026-05-18
1150518,3014,聯陽,,2026-05-18
1150518,3015,全漢,,2026-05-18
1150518,3017,奇鋐,,2026-05-18
1150518,3019,亞光,,2026-05-18
1150518,3021,鴻名,,2026-05-18
1150518,3022,威強電,,2026-05-18
1150518,3023,信邦,,2026-05-18
1150518,3024,憶聲,,2026-05-18
1150518,3025,星通,,2026-05-18
1150518,3027,盛達,,2026-05-18
1150518,3028,增你強,,2026-05-18
1150518,3029,零壹,,2026-05-18
1150518,3031,佰鴻,,2026-05-18
1150518,3032,偉訓,,2026-05-18
1150518,3033,威健,,2026-05-18
1150518,3034,聯詠,,2026-05-18
1150518,3035,智原,,2026-05-18
1150518,3036,文曄,,2026-05-18
1150518,3037,欣興,,2026-05-18
1150518,3038,全台,,2026-05-18
1150518,3040,遠見,,2026-05-18
1150518,3041,揚智,,2026-05-18
1150518,3042,晶技,,2026-05-18
1150518,3043,科風,,2026-05-18
1150518,3044,健鼎,,2026-05-18
1150518,3045,台灣大,,2026-05-18
1150518,3046,建碁,,2026-05-18
1150518,3047,訊舟,,2026-05-18
1150518,3048,益登,,2026-05-18
1150518,3050,鈺德,,2026-05-18
1150518,3051,力特,,2026-05-18
1150518,3052,夆典,,2026-05-18
1150518,3054,立萬利,,2026-05-18
1150518,3055,蔚華科,,2026-05-18
1150518,3056,富華新,,2026-05-18
1150518,3059,華晶科,,2026-05-18
1150518,3060,銘異,,2026-05-18
1150518,3062,建漢,,2026-05-18
1150518,3090,日電貿,,2026-05-18
1150518,3092,鴻碩,,2026-05-18
1150518,3094,聯傑,,2026-05-18
1150518,3130,一零四,,2026-05-18
1150518,3138,耀登,,2026-05-18
1150518,3149,正達,,2026-05-18
1150518,3150,鈺寶-創,,2026-05-18
1150518,3164,景岳,,2026-05-18
1150518,3168,眾福科,,2026-05-18
1150518,3189,景碩,,2026-05-18
1150518,3209,全科,,2026-05-18
1150518,3231,緯創,,2026-05-18
1150518,3257,虹冠電,,2026-05-18
1150518,3266,昇陽,,2026-05-18
1150518,3296,勝德,,2026-05-18
1150518,3305,昇貿,,2026-05-18
1150518,3308,聯德,,2026-05-18
1150518,3311,閎暉,,2026-05-18
1150518,3312,弘憶股,,2026-05-18
1150518,3338,泰碩,,2026-05-18
1150518,3346,麗清,,2026-05-18
1150518,3356,奇偶,,2026-05-18
1150518,3376,新日興,,2026-05-18
1150518,3380,明泰,,2026-05-18
1150518,3406,玉晶光,,2026-05-18
1150518,3413,京鼎,,2026-05-18
1150518,3416,融程電,,2026-05-18
1150518,3437,榮創,,2026-05-18
1150518,3443,創意,,2026-05-18
1150518,3447,展達,,2026-05-18
1150518,3481,群創,,2026-05-18
1150518,3501,維熹,,2026-05-18
1150518,3504,揚明光,,2026-05-18
1150518,3515,華擎,,2026-05-18
1150518,3518,柏騰,,2026-05-18
1150518,3528,安馳,,2026-05-18
1150518,3530,晶相光,,2026-05-18
1150518,3533,嘉澤,,2026-05-18
1150518,3535,晶彩科,,2026-05-18
1150518,3543,州巧,,2026-05-18
1150518,3545,敦泰,,2026-05-18
1150518,3550,聯穎,,2026-05-18
1150518,3557,嘉威,,2026-05-18
1150518,3563,牧德,,2026-05-18
1150518,3583,辛耘,,2026-05-18
1150518,3588,通嘉,,2026-05-18
1150518,3591,艾笛森,,2026-05-18
1150518,3592,瑞鼎,,2026-05-18
1150518,3596,智易,,2026-05-18
1150518,3605,宏致,,2026-05-18
1150518,3607,谷崧,,2026-05-18
1150518,3617,碩天,,2026-05-18
1150518,3622,洋華,,2026-05-18
1150518,3645,達邁,,2026-05-18
1150518,3652,精聯,,2026-05-18
1150518,3661,世芯-KY,,2026-05-18
1150518,3665,貿聯-KY,,2026-05-18
1150518,3669,圓展,,2026-05-18
1150518,3673,TPK-KY,,2026-05-18
1150518,3679,新至陞,,2026-05-18
1150518,3694,海華,,2026-05-18
1150518,3701,大眾控,,2026-05-18
1150518,3702,大聯大,,2026-05-18
1150518,3703,欣陸,,2026-05-18
1150518,3704,合勤控,,2026-05-18
1150518,3705,永信,,2026-05-18
1150518,3706,神達,,2026-05-18
1150518,3708,上緯投控,,2026-05-18
1150518,3711,日月光投控,,2026-05-18
1150518,3712,永崴投控,,2026-05-18
1150518,3714,富采,,2026-05-18
1150518,3715,定穎投控,,2026-05-18
1150518,3716,中化控股,,2026-05-18
1150518,3717,聯嘉投控,,2026-05-18
1150518,4104,佳醫,,2026-05-18
1150518,4106,雃博,,2026-05-18
1150518,4119,旭富,,2026-05-18
1150518,4133,亞諾法,,2026-05-18
1150518,4137,麗豐-KY,,2026-05-18
1150518,4142,國光生,,2026-05-18
1150518,4148,全宇生技-KY,,2026-05-18
1150518,4155,訊映,,2026-05-18
1150518,4164,承業醫,,2026-05-18
1150518,4190,佐登-KY,,2026-05-18
1150518,4306,炎洲,,2026-05-18
1150518,4414,如興,,2026-05-18
1150518,4426,利勤,,2026-05-18
1150518,4438,廣越,,2026-05-18
1150518,4439,冠星-KY,,2026-05-18
1150518,4440,宜新實業,,2026-05-18
1150518,4441,振大環球,,2026-05-18
1150518,4526,東台,,2026-05-18
1150518,4532,瑞智,,2026-05-18
1150518,4536,拓凱,,2026-05-18
1150518,4540,全球傳動,,2026-05-18
1150518,4545,銘鈺,,2026-05-18
1150518,4551,智伸科,,2026-05-18
1150518,4552,力達-KY,,2026-05-18
1150518,4555,氣立,,2026-05-18
1150518,4557,永新-KY,,2026-05-18
1150518,4560,強信-KY,,2026-05-18
1150518,4562,穎漢,,2026-05-18
1150518,4564,元翎,,2026-05-18
1150518,4566,時碩工業,,2026-05-18
1150518,4569,六方科-KY,,2026-05-18
1150518,4571,鈞興-KY,,2026-05-18
1150518,4572,駐龍,,2026-05-18
1150518,4576,大銀微系統,,2026-05-18
1150518,4581,光隆精密-KY,,2026-05-18
1150518,4583,台灣精銳,,2026-05-18
1150518,4585,達明,,2026-05-18
1150518,4588,玖鼎電力,,2026-05-18
1150518,4720,德淵,,2026-05-18
1150518,4722,國精化,,2026-05-18
1150518,4736,泰博,,2026-05-18
1150518,4737,華廣,,2026-05-18
1150518,4739,康普,,2026-05-18
1150518,4746,台耀,,2026-05-18
1150518,4755,三福化,,2026-05-18
1150518,4763,材料*-KY,,2026-05-18
1150518,4766,南寶,,2026-05-18
1150518,4770,上品,,2026-05-18
1150518,4771,望隼,,2026-05-18
1150518,4807,日成-KY,,2026-05-18
1150518,4904,遠傳,,2026-05-18
1150518,4906,正文,,2026-05-18
1150518,4912,聯德控股-KY,,2026-05-18
1150518,4915,致伸,,2026-05-18
1150518,4916,事欣科,,2026-05-18
1150518,4919,新唐,,2026-05-18
1150518,4927,泰鼎-KY,,2026-05-18
1150518,4930,燦星網,,2026-05-18
1150518,4935,茂林-KY,,2026-05-18
1150518,4938,和碩,,2026-05-18
1150518,4942,嘉彰,,2026-05-18
1150518,4949,有成精密,,2026-05-18
1150518,4952,凌通,,2026-05-18
1150518,4956,光鋐,,2026-05-18
1150518,4958,臻鼎-KY,,2026-05-18
1150518,4960,誠美材,,2026-05-18
1150518,4961,天鈺,,2026-05-18
1150518,4967,十銓,,2026-05-18
1150518,4968,立積,,2026-05-18
1150518,4976,佳凌,,2026-05-18
1150518,4977,眾達-KY,,2026-05-18
1150518,4989,榮科,,2026-05-18
1150518,4994,傳奇,,2026-05-18
1150518,4999,鑫禾,,2026-05-18
1150518,5007,三星,,2026-05-18
1150518,5203,訊連,,2026-05-18
1150518,5215,科嘉-KY,,2026-05-18
1150518,5222,全訊,,2026-05-18
1150518,5225,東科-KY,,2026-05-18
1150518,5234,達興材料,,2026-05-18
1150518,5243,乙盛-KY,,2026-05-18
1150518,5244,弘凱,,2026-05-18
1150518,5258,虹堡,,2026-05-18
1150518,5269,祥碩,,2026-05-18
1150518,5283,禾聯碩,,2026-05-18
1150518,5284,jpp-KY,,2026-05-18
1150518,5285,界霖,,2026-05-18
1150518,5288,豐祥-KY,,2026-05-18
1150518,5292,華懋,,2026-05-18
1150518,5306,桂盟,,2026-05-18
1150518,5388,中磊,,2026-05-18
1150518,5434,崇越,,2026-05-18
1150518,5469,瀚宇博,,2026-05-18
1150518,5471,松翰,,2026-05-18
1150518,5515,建國,,2026-05-18
1150518,5519,隆大,,2026-05-18
1150518,5521,工信,,2026-05-18
1150518,5522,遠雄,,2026-05-18
1150518,5525,順天,,2026-05-18
1150518,5531,鄉林,,2026-05-18
1150518,5533,皇鼎,,2026-05-18
1150518,5534,長虹,,2026-05-18
1150518,5538,東明-KY,,2026-05-18
1150518,5546,永固-KY,,2026-05-18
1150518,5607,遠雄港,,2026-05-18
1150518,5608,四維航,,2026-05-18
1150518,5706,鳳凰,,2026-05-18
1150518,5871,中租-KY,,2026-05-18
1150518,5876,上海商銀,,2026-05-18
1150518,5880,合庫金,,2026-05-18
1150518,5906,台南-KY,,2026-05-18
1150518,5907,大洋-KY,,2026-05-18
1150518,6005,群益證,,2026-05-18
1150518,6024,群益期,,2026-05-18
1150518,6108,競國,,2026-05-18
1150518,6112,邁達特,,2026-05-18
1150518,6115,鎰勝,,2026-05-18
1150518,6116,彩晶,,2026-05-18
1150518,6117,迎廣,,2026-05-18
1150518,6120,達運,,2026-05-18
1150518,6128,上福,,2026-05-18
1150518,6133,金橋,,2026-05-18
1150518,6136,富爾特,,2026-05-18
1150518,6139,亞翔,,2026-05-18
1150518,6153,嘉聯益,,2026-05-18
1150518,6155,鈞寶,,2026-05-18
1150518,6164,華興,,2026-05-18
1150518,6165,浪凡,,2026-05-18
1150518,6166,凌華,,2026-05-18
1150518,6168,宏齊,,2026-05-18
1150518,6176,瑞儀,,2026-05-18
1150518,6177,達麗,,2026-05-18
1150518,6183,關貿,,2026-05-18
1150518,6184,大豐電,,2026-05-18
1150518,6189,豐藝,,2026-05-18
1150518,6191,精成科,,2026-05-18
1150518,6192,巨路,,2026-05-18
1150518,6196,帆宣,,2026-05-18
1150518,6197,佳必琪,,2026-05-18
1150518,6201,亞弘電,,2026-05-18
1150518,6202,盛群,,2026-05-18
1150518,6205,詮欣,,2026-05-18
1150518,6206,飛捷,,2026-05-18
1150518,6209,今國光,,2026-05-18
1150518,6213,聯茂,,2026-05-18
1150518,6214,精誠,,2026-05-18
1150518,6215,和椿,,2026-05-18
1150518,6216,居易,,2026-05-18
1150518,6224,聚鼎,,2026-05-18
1150518,6230,尼得科超眾,,2026-05-18
1150518,6235,華孚,,2026-05-18
1150518,6239,力成,,2026-05-18
1150518,6243,迅杰,,2026-05-18
1150518,6257,矽格,,2026-05-18
1150518,6269,台郡,,2026-05-18
1150518,6271,同欣電,,2026-05-18
1150518,6277,宏正,,2026-05-18
1150518,6278,台表科,,2026-05-18
1150518,6281,全國電,,2026-05-18
1150518,6282,康舒,,2026-05-18
1150518,6283,淳安,,2026-05-18
1150518,6285,啟碁,,2026-05-18
1150518,6409,旭隼,,2026-05-18
1150518,6412,群電,,2026-05-18
1150518,6414,樺漢,,2026-05-18
1150518,6415,矽力*-KY,,2026-05-18
1150518,6416,瑞祺電通,,2026-05-18
1150518,6426,統新,,2026-05-18
1150518,6438,迅得,,2026-05-18
1150518,6442,光聖,,2026-05-18
1150518,6443,元晶,,2026-05-18
1150518,6446,藥華藥,,2026-05-18
1150518,6449,鈺邦,,2026-05-18
1150518,6451,訊芯-KY,,2026-05-18
1150518,6456,GIS-KY,,2026-05-18
1150518,6464,台數科,,2026-05-18
1150518,6472,保瑞,,2026-05-18
1150518,6477,安集,,2026-05-18
1150518,6491,晶碩,,2026-05-18
1150518,6504,南六,,2026-05-18
1150518,6505,台塑化,,2026-05-18
1150518,6515,穎崴,,2026-05-18
1150518,6525,捷敏-KY,,2026-05-18
1150518,6526,達發,,2026-05-18
1150518,6531,愛普*,,2026-05-18
1150518,6533,晶心科,,2026-05-18
1150518,6534,正瀚-創,,2026-05-18
1150518,6541,泰福-KY,,2026-05-18
1150518,6552,易華電,,2026-05-18
1150518,6558,興能高,,2026-05-18
1150518,6579,研揚,,2026-05-18
1150518,6581,鋼聯,,2026-05-18
1150518,6582,申豐,,2026-05-18
1150518,6585,鼎基,,2026-05-18
1150518,6589,台康生技,,2026-05-18
1150518,6591,動力-KY,,2026-05-18
1150518,6592,和潤企業,,2026-05-18
1150518,6605,帝寶,,2026-05-18
1150518,6606,建德工業,,2026-05-18
1150518,6625,必應,,2026-05-18
1150518,6641,基士德-KY,,2026-05-18
1150518,6655,科定,,2026-05-18
1150518,6657,華安,,2026-05-18
1150518,6666,羅麗芬-KY,,2026-05-18
1150518,6668,中揚光,,2026-05-18
1150518,6669,緯穎,,2026-05-18
1150518,6670,復盛應用,,2026-05-18
1150518,6671,三能-KY,,2026-05-18
1150518,6672,騰輝電子-KY,,2026-05-18
1150518,6674,鋐寶科技,,2026-05-18
1150518,6689,伊雲谷,,2026-05-18
1150518,6691,洋基工程,,2026-05-18
1150518,6695,芯鼎,,2026-05-18
1150518,6698,旭暉應材,,2026-05-18
1150518,6706,惠特,,2026-05-18
1150518,6715,嘉基,,2026-05-18
1150518,6719,力智,,2026-05-18
1150518,6742,澤米,,2026-05-18
1150518,6743,安普新,,2026-05-18
1150518,6753,龍德造船,,2026-05-18
1150518,6754,匯僑設計,,2026-05-18
1150518,6756,威鋒電子,,2026-05-18
1150518,6757,台灣虎航,,2026-05-18
1150518,6768,志強-KY,,2026-05-18
1150518,6770,力積電,,2026-05-18
1150518,6771,平和環保-創,,2026-05-18
1150518,6776,展碁國際,,2026-05-18
1150518,6781,AES-KY,,2026-05-18
1150518,6782,視陽,,2026-05-18
1150518,6789,采鈺,,2026-05-18
1150518,6790,永豐實,,2026-05-18
1150518,6792,詠業,,2026-05-18
1150518,6794,向榮生技,,2026-05-18
1150518,6796,晉弘,,2026-05-18
1150518,6799,來頡,,2026-05-18
1150518,6805,富世達,,2026-05-18
1150518,6807,峰源-KY,,2026-05-18
1150518,6830,汎銓,,2026-05-18
1150518,6834,天二科技,,2026-05-18
1150518,6835,圓裕,,2026-05-18
1150518,6854,錼創科技-KY創,,2026-05-18
1150518,6862,三集瑞-KY,,2026-05-18
1150518,6863,永道-KY,,2026-05-18
1150518,6869,雲豹能源,,2026-05-18
1150518,6873,泓德能源,,2026-05-18
1150518,6885,全福生技,,2026-05-18
1150518,6887,寶綠特-KY,,2026-05-18
1150518,6890,來億-KY,,2026-05-18
1150518,6901,鑽石投資,,2026-05-18
1150518,6902,GOGOLOOK,,2026-05-18
1150518,6906,現觀科,,2026-05-18
1150518,6909,創控,,2026-05-18
1150518,6914,阜爾運通,,2026-05-18
1150518,6916,華凌,,2026-05-18
1150518,6918,愛派司,,2026-05-18
1150518,6919,康霈*,,2026-05-18
1150518,6923,中台,,2026-05-18
1150518,6928,攸泰科技,,2026-05-18
1150518,6931,青松健康,,2026-05-18
1150518,6933,AMAX-KY,,2026-05-18
1150518,6936,永鴻生技,,2026-05-18
1150518,6937,天虹,,2026-05-18
1150518,6944,兆聯實業,,2026-05-18
1150518,6949,沛爾生醫-創,,2026-05-18
1150518,6951,青新-創,,2026-05-18
1150518,6952,大武山,,2026-05-18
1150518,6957,裕慶-KY,,2026-05-18
1150518,6958,日盛台駿,,2026-05-18
1150518,6962,奕力-KY,,2026-05-18
1150518,6965,中傑-KY,,2026-05-18
1150518,6994,富威電力,,2026-05-18
1150518,7705,三商餐飲,,2026-05-18
1150518,7711,永擎,,2026-05-18
1150518,7721,微程式,,2026-05-18
1150518,7722,LINEPAY,,2026-05-18
1150518,7730,暉盛-創,,2026-05-18
1150518,7732,金興精密,,2026-05-18
1150518,7736,虎山,,2026-05-18
1150518,7740,熙特爾-創,,2026-05-18
1150518,7749,意騰-KY,,2026-05-18
1150518,7750,新代,,2026-05-18
1150518,7765,中華資安,,2026-05-18
1150518,7780,大研生醫*,,2026-05-18
1150518,7788,松川精密,,2026-05-18
1150518,7791,皇家可口,,2026-05-18
1150518,7799,禾榮科,,2026-05-18
1150518,8011,台通,,2026-05-18
1150518,8016,矽創,,2026-05-18
1150518,8021,尖點,,2026-05-18
1150518,8028,昇陽半導體,,2026-05-18
1150518,8033,雷虎,,2026-05-18
1150518,8039,台虹,,2026-05-18
1150518,8045,達運光電,,2026-05-18
1150518,8046,南電,,2026-05-18
1150518,8070,長華*,,2026-05-18
1150518,8072,陞泰,,2026-05-18
1150518,8081,致新,,2026-05-18
1150518,8103,瀚荃,,2026-05-18
1150518,8104,錸寶,,2026-05-18
1150518,8105,凌巨,,2026-05-18
1150518,8110,華東,,2026-05-18
1150518,8112,至上,,2026-05-18
1150518,8131,福懋科,,2026-05-18
1150518,8150,南茂,,2026-05-18
1150518,8162,微矽電子-創,,2026-05-18
1150518,8163,達方,,2026-05-18
1150518,8210,勤誠,,2026-05-18
1150518,8213,志超,,2026-05-18
